"gndr","agea","cntry","rgn","ctzmod","brnmod","domicil","prtnr","pdwrkp","isco08p","edumod","edutre","edupmod","eduptre","omogamia","chld3","chld10","chld14","anweight","psu","stratum","pdwrk"
"male",32,"IE","North Europe","immigrant","Asia","Suburbs or Outskirts of Big City",0,0,"6666666666",1,1,6666666666,6666666666,6666666666,0,0,0,0.18384317563796,11355,1886,1
"male",38,"IE","North Europe","immigrant","Rich","Country Village",1,0,"6666666666",4,2,3,2,1,1,1,1,0.137162022030887,11272,1714,1
"male",50,"IE","North Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,0,"6666666666",7,3,7,3,1,0,0,2,0.269447810503131,10835,1785,1
"male",29,"IE","North Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.520105893475735,11005,1875,1
"female",47,"IE","North Europe","native","Rich","Country Village",1,1,"skilled manual workers",6,3,3,2,0,0,2,2,0.201044053208554,11320,1664,0
"female",47,"IE","North Europe","autochthonous","Rich","Country Village",1,1,"elementary occupations",4,2,4,2,1,0,0,1,0.153511688838422,11329,1802,0
"female",41,"IE","North Europe","autochthonous","Rich","Farm or Countryside",1,1,"skilled manual workers",5,3,4,2,0,0,1,2,0.217147991136569,11309,1759,0
"female",37,"IE","North Europe","immigrant","Rich","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,1,0.217147991136569,11046,1911,1
"male",50,"IE","North Europe","autochthonous","Rich","Small City",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,0,0,0.0685810110154435,10997,1712,1
"male",40,"IE","North Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",0,0,"6666666666",4,2,6666666666,6666666666,6666666666,0,0,0,0.0898159368343771,11292,1810,1
"female",51,"IE","North Europe","immigrant","Rich","Farm or Countryside",1,1,"skilled manual workers",2,1,3,2,0,0,1,1,0.201044053208554,11316,1932,1
"female",41,"IE","North Europe","autochthonous","Rich","Small City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,1,1,0.0670146706889629,11230,1690,1
"female",42,"IE","North Europe","autochthonous","Rich","Big City",1,1,"professionals and employees",8,3,7,3,1,0,0,0,0.144765351423684,11163,1655,1
"female",33,"IE","North Europe","immigrant","Asia","Big City",1,1,"professionals and employees",7,3,7,3,1,0,0,0,0.235226749554545,11427,1952,0
"male",55,"IE","North Europe","immigrant","Rich","Farm or Countryside",1,1,"professionals and employees",8,3,8,3,1,0,0,0,0.136910574459934,10854,1698,1
"female",50,"IE","North Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"professionals and employees",2,1,2,1,1,0,0,0,0.217147991136569,11073,1811,1
"female",53,"IE","North Europe","autochthonous","Rich","Small City",0,0,"6666666666",4,2,6666666666,6666666666,6666666666,0,0,0,0.0723826757118419,11030,1873,1
"female",36,"IE","North Europe","immigrant","Rich","Big City",0,0,"6666666666",5,3,6666666666,6666666666,6666666666,1,3,3,0.0670146706889629,11247,1799,0
"female",44,"IE","North Europe","immigrant","Rich","Country Village",1,1,"professionals and employees",3,2,5,3,0,1,1,1,0.134029341377926,11242,1662,0
"female",44,"IE","North Europe","autochthonous","Rich","Small City",1,1,"skilled manual workers",6,3,4,2,0,0,1,1,0.217147991136569,11418,1822,1
"male",32,"IE","North Europe","immigrant","Rich","Big City",1,0,"6666666666",3,2,3,2,1,1,2,2,0.260052946737868,11156,1679,1
"female",38,"IE","North Europe","native","Rich","Big City",1,1,"professionals and employees",8,3,7,3,1,1,1,1,0.144765351423684,11120,1913,1
"female",26,"IE","North Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.254068829853761,10894,1877,1
"female",46,"IE","North Europe","autochthonous","Rich","Small City",1,1,"services and sales workers",5,3,6,3,1,0,0,1,0.217147991136569,11016,1721,0
"male",45,"IE","North Europe","native","Rich","Small City",1,1,"services and sales workers",4,2,6,3,0,0,0,0,0.179631873668754,11202,1929,1
"female",55,"IE","North Europe","immigrant","Rich","Farm or Countryside",1,0,"6666666666",5,3,4,2,0,0,0,0,0.140963059316894,10926,1693,0
"female",42,"IE","North Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"skilled manual workers",2,1,2,1,1,0,0,0,0.0723826757118419,11098,1791,1
"male",37,"IE","North Europe","autochthonous","Rich","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.0898159368343771,11285,1876,1
"female",55,"IE","North Europe","autochthonous","Rich","Farm or Countryside",1,1,"skilled manual workers",2,1,3,2,0,0,0,0,0.107635492477551,11331,1661,0
"female",39,"IE","North Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,1,1,0.0670146706889629,11394,1945,1
"female",44,"IE","North Europe","autochthonous","Rich","Big City",1,1,"professionals and employees",7,3,7,3,1,0,0,0,0.144765351423684,10848,1806,1
"female",48,"IE","North Europe","autochthonous","Rich","Small City",0,0,"6666666666",1,1,6666666666,6666666666,6666666666,0,0,0,0.0723826757118419,11184,1793,0
"female",36,"IE","North Europe","autochthonous","Rich","Farm or Countryside",1,1,"manager",5,3,6,3,1,0,2,2,0.134029341377926,10923,1940,1
"female",48,"IE","North Europe","immigrant","Rich","Country Village",1,1,"elementary occupations",7,3,2,1,0,0,0,0,0.144765351423684,11422,1886,0
"male",37,"IE","North Europe","autochthonous","Rich","Farm or Countryside",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.449079704742718,10862,1868,1
"male",41,"IE","North Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"professionals and employees",7,3,7,3,1,1,2,2,0.194020718437839,11052,1883,1
"female",44,"IE","North Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"skilled manual workers",6,3,3,2,0,0,0,1,0.217147991136569,10950,1855,1
"female",41,"IE","North Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"manager",6,3,6,3,1,1,3,4,0.134029341377926,10835,1785,1
"male",34,"IE","North Europe","autochthonous","Rich","Small City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.459607856811571,11357,1829,1
"male",40,"IE","North Europe","autochthonous","Rich","Farm or Countryside",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.0898159368343771,11435,1903,1
"female",40,"IE","North Europe","autochthonous","Rich","Small City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.102341115606865,11361,1906,1
"female",42,"IE","North Europe","autochthonous","Rich","Farm or Countryside",1,1,"skilled manual workers",2,1,3,2,0,0,1,2,0.134029341377926,10876,1671,1
"female",36,"IE","North Europe","autochthonous","Rich","Big City",0,0,"6666666666",0,1,6666666666,6666666666,6666666666,1,2,4,0.0723826757118419,10930,1938,1
"female",51,"IE","North Europe","autochthonous","Rich","Country Village",1,1,"manager",3,2,6,3,0,0,1,2,0.144765351423684,11039,1776,0
"male",32,"IE","North Europe","autochthonous","Rich","Farm or Countryside",0,0,"6666666666",5,3,6666666666,6666666666,6666666666,0,0,0,0.0919215878189802,10999,1916,1
"female",39,"IE","North Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"skilled manual workers",6,3,4,2,0,1,1,1,0.144765351423684,11046,1911,1
"male",42,"IE","North Europe","autochthonous","Rich","Country Village",1,0,"6666666666",3,2,2,1,0,0,0,0,0.291031057085925,11424,1909,0
"female",34,"IE","North Europe","autochthonous","Rich","Farm or Countryside",1,1,"elementary occupations",3,2,5,3,0,1,3,3,0.235226749554545,10887,1825,0
"male",51,"IE","North Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"professionals and employees",6,3,7,3,1,0,2,3,0.291031057085925,11142,1840,1
"male",48,"IE","North Europe","autochthonous","Rich","Farm or Countryside",1,0,"6666666666",5,3,4,2,0,0,0,0,0.205742945620292,11274,1709,1
"female",28,"IE","North Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"manager",4,2,5,3,0,1,2,2,0.254068829853761,11127,1863,1
"female",40,"IE","North Europe","autochthonous","Rich","Farm or Countryside",1,1,"skilled manual workers",5,3,4,2,0,0,1,2,0.102341115606865,10852,1669,1
"female",44,"IE","North Europe","native","Rich","Country Village",1,1,"skilled manual workers",7,3,3,2,0,0,1,2,0.102341115606865,11388,1696,1
"male",26,"IE","North Europe","autochthonous","Rich","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.481534307163644,11198,1801,1
"female",30,"IE","North Europe","autochthonous","Rich","Country Village",0,0,"6666666666",5,3,6666666666,6666666666,6666666666,0,3,3,0.117613374777272,11244,1719,0
"male",40,"IE","North Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",6,3,6,3,1,0,1,1,0.137162022030887,11273,1754,1
"female",29,"IE","North Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",0,0,"6666666666",4,2,6666666666,6666666666,6666666666,0,0,0,0.508137659707522,11116,1906,0
"male",45,"IE","North Europe","immigrant","Asia","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.194020718437839,10912,1724,1
"male",46,"IE","North Europe","autochthonous","Rich","Farm or Countryside",1,1,"professionals and employees",5,3,7,3,1,0,0,2,0.194020718437839,10828,1748,1
"female",46,"IE","North Europe","autochthonous","Rich","Small City",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,0,0,0.0723826757118419,11415,1929,1
"male",39,"IE","North Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,0,0,0.0970103592189193,11098,1791,1
"male",52,"IE","North Europe","autochthonous","Rich","Big City",1,0,"professionals and employees",3,2,5,3,0,0,0,0,0.194020718437839,11177,1892,1
"female",39,"IE","North Europe","autochthonous","Rich","Farm or Countryside",1,1,"professionals and employees",6,3,6,3,1,0,2,2,0.144765351423684,11028,1751,0
"female",53,"IE","North Europe","autochthonous","Rich","Small City",1,1,"skilled manual workers",6,3,3,2,0,0,0,0,0.102341115606865,10997,1712,1
"male",39,"IE","North Europe","autochthonous","Rich","Big City",1,0,"6666666666",2,1,1,1,1,1,1,2,0.485051878377926,11154,1748,0
"female",37,"IE","North Europe","autochthonous","Rich","Small City",1,1,"skilled manual workers",3,2,4,2,1,0,1,2,0.102341115606865,11376,1704,1
"male",48,"IE","North Europe","autochthonous","Rich","Small City",1,0,"6666666666",4,2,3,2,1,2,2,2,0.291031057085925,11207,1738,0
"male",42,"IE","North Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"professionals and employees",7,3,6,3,1,1,3,3,0.194020718437839,11165,1903,1
"male",52,"IE","North Europe","autochthonous","Rich","Farm or Countryside",1,1,"services and sales workers",3,2,3,2,1,0,0,0,0.179631873668754,11410,1735,1
"male",29,"IE","North Europe","native","Rich","Country Village",0,0,"6666666666",1,1,6666666666,6666666666,6666666666,0,0,0,0.0919215878189802,11321,1690,0
"male",37,"IE","North Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",4,2,7,3,0,1,3,3,0.194020718437839,11013,1939,1
"male",54,"IE","North Europe","native","Asia","Farm or Countryside",1,1,"professionals and employees",7,3,7,3,1,0,1,1,0.359263747337508,11214,1729,1
"male",29,"IE","North Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,0,"6666666666",3,2,4,2,1,1,1,1,0.240767153581822,11288,1758,0
"female",46,"IE","North Europe","autochthonous","Rich","Farm or Countryside",1,1,"services and sales workers",4,2,4,2,1,0,0,2,0.153511688838422,10962,1858,1
"male",53,"IE","North Europe","autochthonous","Rich","Big City",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,0,0,0.179631873668754,10838,1773,0
"male",48,"IE","North Europe","autochthonous","Rich","Country Village",1,0,"6666666666",3,2,3,2,1,0,0,0,0.179631873668754,11437,1907,0
"male",53,"IE","North Europe","autochthonous","Rich","Farm or Countryside",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,0,0,0.205742945620292,11377,1894,1
"male",33,"IE","North Europe","immigrant","Rich","Small City",1,1,"elementary occupations",3,2,3,2,1,0,1,1,0.240767153581822,10843,1680,1
"male",35,"IE","North Europe","autochthonous","Rich","Farm or Countryside",0,0,"6666666666",4,2,6666666666,6666666666,6666666666,0,0,0,0.359263747337508,10925,1685,1
"male",44,"IE","North Europe","autochthonous","Rich","Farm or Countryside",1,1,"professionals and employees",5,3,7,3,1,0,3,3,0.194020718437839,10828,1748,1
"male",53,"IE","North Europe","immigrant","Africa","Big City",1,0,"6666666666",3,2,2,1,0,0,0,0,0.194020718437839,11152,1703,1
"female",42,"IE","North Europe","ethnic minorities","America","Farm or Countryside",1,1,"skilled manual workers",6,3,2,1,0,0,1,2,0.102341115606865,10996,1931,0
"female",34,"IE","North Europe","immigrant","Rich","Big City",1,1,"elementary occupations",2,1,2,1,1,3,3,3,0.254068829853761,11152,1703,0
"female",40,"IE","North Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",7,3,7,3,1,2,2,2,0.144765351423684,11283,1892,1
"female",38,"IE","North Europe","immigrant","America","Small City",1,1,"skilled manual workers",3,2,3,2,1,0,0,0,0.102341115606865,11321,1690,1
"male",36,"IE","North Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"services and sales workers",6,3,5,3,1,0,0,0,0.194020718437839,11094,1949,1
"female",30,"IE","North Europe","autochthonous","Rich","Country Village",0,0,"6666666666",5,3,6666666666,6666666666,6666666666,0,0,0,0.381103183068144,11307,1814,1
"male",45,"IE","North Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",6,3,7,3,1,0,0,0,0.194020718437839,11026,1765,1
"male",54,"IE","North Europe","autochthonous","Rich","Country Village",1,0,"services and sales workers",2,1,3,2,0,0,0,0,0.179631873668754,10921,1926,0
"female",42,"IE","North Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",6,3,3,2,0,0,2,2,0.134029341377926,11195,1832,1
"male",46,"IE","North Europe","immigrant","Rich","Small City",1,0,"6666666666",4,2,4,2,1,0,0,0,0.194020718437839,10969,1772,0
"male",43,"IE","North Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",6,3,6,3,1,0,0,0,0.179631873668754,11244,1719,1
"male",37,"IE","North Europe","autochthonous","Rich","Farm or Countryside",0,0,"6666666666",5,3,6666666666,6666666666,6666666666,0,0,0,0.194020718437839,11317,1821,1
"female",38,"IE","North Europe","autochthonous","Rich","Country Village",1,1,"skilled manual workers",6,3,3,2,0,1,2,2,0.102341115606865,11374,1904,1
"female",46,"IE","North Europe","autochthonous","Rich","Big City",1,1,"manager",7,3,5,3,1,1,1,1,0.144765351423684,10917,1674,1
"male",40,"IE","North Europe","autochthonous","Rich","Farm or Countryside",1,0,"6666666666",3,2,3,2,1,0,2,2,0.179631873668754,11300,1870,1
"male",47,"IE","North Europe","ethnic minorities","Asia","Suburbs or Outskirts of Big City",1,1,"elementary occupations",2,1,7,3,0,0,1,2,0.194020718437839,11079,1897,1
"female",29,"IE","North Europe","immigrant","Asia","Suburbs or Outskirts of Big City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.381103183068144,11135,1905,1
"male",40,"IE","North Europe","autochthonous","Rich","Small City",1,0,"6666666666",7,3,5,3,1,0,3,4,0.194020718437839,11310,1838,1
"female",35,"IE","North Europe","immigrant","Rich","Big City",1,1,"skilled manual workers",3,2,3,2,1,0,1,2,0.134029341377926,11432,1872,1
"female",33,"IE","North Europe","autochthonous","Rich","Small City",1,1,"professionals and employees",3,2,7,3,0,1,2,2,0.254068829853761,11036,1791,0
"female",39,"IE","North Europe","autochthonous","Rich","Small City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.0723826757118419,10975,1808,1
"female",27,"IE","North Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.508137659707522,11081,1850,1
"female",43,"IE","North Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",1,1,"manager",6,3,7,3,1,0,0,0,0.217147991136569,11052,1883,1
"male",39,"IE","North Europe","autochthonous","Rich","Farm or Countryside",1,1,"professionals and employees",7,3,7,3,1,1,1,1,0.179631873668754,10876,1671,1
"male",32,"IE","North Europe","immigrant","Africa","Big City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.120383576790911,11427,1952,0
"female",51,"IE","North Europe","autochthonous","Rich","Suburbs or Outskirts of Big City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.0670146706889629,10839,1865,1
"male",38,"IE","North Europe","autochthonous","Rich","Country Village",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,0,0,0.0898159368343771,10938,1662,0
"female",37,"IE","North Europe","autochthonous","Rich","Country Village",1,1,"skilled manual workers",6,3,4,2,0,0,0,2,0.102341115606865,11374,1904,1
"female",50,"IE","North Europe","autochthonous","Rich","Farm or Countryside",1,1,"skilled manual workers",7,3,4,2,0,0,1,1,0.134029341377926,11316,1932,1
"female",37,"IE","North Europe","autochthonous","Rich","Small City",0,0,"6666666666",4,2,6666666666,6666666666,6666666666,0,0,0,0.0670146706889629,11434,1731,0
"male",48,"IE","North Europe","autochthonous","Rich","Country Village",1,0,"6666666666",2,1,3,2,0,0,0,0,0.342904916224098,11321,1690,1
"male",39,"IE","North Europe","autochthonous","Rich","Small City",1,0,"6666666666",7,3,5,3,1,1,2,3,0.0898159368343771,11434,1731,1
"male",45,"IE","North Europe","autochthonous","Rich","Small City",1,1,"manager",3,2,5,3,0,1,1,1,0.179631873668754,11221,1807,1
